timestamp,llm_type,llm_model,template_path,row_number,iteration_number,error_stage,stage_attempt_count,next_feedback_level,error_message,resource_name
2026-03-28 02:06:19,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_3_template_20260328_020529.yaml,6,3,syntax_validation,1,moderate,{'Fn::Sub': 'arn:${AWS::Partition}:ssm:${AWS::Region}:amazonlinux-2/amzn2-ami-hvm-2.0.20230627.0-x86_64-gp2'} is not a 'AWS::EC2::Image.Id' with pattern '^ami-([0-9a-z]{8}|[0-9a-z]{17})$' when 'Fn::Sub' is resolved,EC2Instance
2026-03-28 02:06:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_4_template_20260328_020619.yaml,6,4,deployment,1,moderate,Resource provider operation failed: An error occurred (InvalidAMIID.NotFound) when calling the RunInstances operation: The image id 'ami-0c55b159cbfafe1f0' does not exist,EC2Instance
2026-03-28 02:06:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_4_template_20260328_020619.yaml,6,4,deployment,1,moderate,,validation-stack-ba1e65d3
2026-03-28 02:06:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_6_update_4_template_20260328_020619.yaml,6,4,deployment,1,moderate,,validation-stack-ba1e65d3
2026-03-28 02:15:37,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_7_update_1_template_20260328_021529.yaml,7,1,syntax_validation,0,moderate,'VpcId' is a dependency of 'SecurityGroupEgress',InstanceSecurityGroup
2026-03-28 02:16:10,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_7_update_2_template_20260328_021537.yaml,7,2,syntax_validation,1,moderate,'VpcId' is a dependency of 'SecurityGroupEgress',InstanceSecurityGroup
2026-03-28 02:16:31,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_7_update_3_template_20260328_021610.yaml,7,3,syntax_validation,2,moderate,'VpcId' is a dependency of 'SecurityGroupEgress',InstanceSecurityGroup
2026-03-28 02:16:55,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_7_update_4_template_20260328_021631.yaml,7,4,syntax_validation,3,moderate,'VpcId' is a dependency of 'SecurityGroupEgress',InstanceSecurityGroup
2026-03-28 02:16:59,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_7_update_5_template_20260328_021655.yaml,7,5,yaml_validation,0,moderate,Line 3: syntax error: mapping values are not allowed here (syntax),
2026-03-28 02:17:37,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_9_update_1_template_20260328_021732.yaml,9,1,syntax_validation,0,moderate,0 is less than the minimum of 1.0,EncryptedFileSystem
2026-03-28 02:18:03,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_10_update_1_template_20260328_021748.yaml,10,1,syntax_validation,0,moderate,{'Fn::Sub': 'arn:aws:ssm:${AWS::Region}:${AWS::AccountId}:parameter/aws/service/ami-amazon-linux-latest/amzn2-ami-hvm-x86_64-gp2'} is not a 'AWS::EC2::Image.Id' with pattern '^ami-([0-9a-z]{8}|[0-9a-z]{17})$' when 'Fn::Sub' is resolved,EC2Instance
2026-03-28 02:18:31,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_10_update_2_template_20260328_021803.yaml,10,2,syntax_validation,1,moderate,{'Fn::Sub': '/aws/service/ami-amazon-linux-latest/amzn2-ami-hvm-x86_64-gp2'} is not a 'AWS::EC2::Image.Id' with pattern '^ami-([0-9a-z]{8}|[0-9a-z]{17})$' when 'Fn::Sub' is resolved,EC2Instance
2026-03-28 02:18:37,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_10_update_3_template_20260328_021831.yaml,10,3,syntax_validation,2,moderate,Resource type 'AWS::SSM::Parameter::Value<AWS::EC2::Image::Id>' does not exist in 'us-east-1',LatestAmiId
2026-03-28 02:18:55,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_10_update_4_template_20260328_021837.yaml,10,4,syntax_validation,3,moderate,Resource type 'AWS::SSM::Parameter::Value<String>' does not exist in 'us-east-1',LatestAmiId
2026-03-28 02:19:18,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_10_update_5_template_20260328_021855.yaml,10,5,syntax_validation,4,moderate,{'Ref': 'LatestAmiId'} does not match destination format of 'AWS::EC2::Image.Id',EC2Instance
2026-03-28 02:19:18,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_10_update_5_template_20260328_021855.yaml,10,5,syntax_validation,4,moderate,Circular Dependencies for resource LatestAmiId. Circular dependency with [LatestAmiId],LatestAmiId
2026-03-28 02:19:18,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_10_update_5_template_20260328_021855.yaml,10,5,syntax_validation,4,moderate,'/aws/service/ami-amazon-linux-latest/amzn2-ami-hvm-x86_64-gp2' does not match '^(?i)((?!aws|ssm)[\\w.-]+|\\/(?!aws|ssm)[\\w.-]+(\\/[\\w.-]+)*)$',LatestAmiId
2026-03-28 02:19:27,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_11_update_1_template_20260328_021922.yaml,11,1,syntax_validation,0,moderate,'SSEEnabled' is a required property,MobileNotificationsTable
2026-03-28 02:19:27,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_11_update_1_template_20260328_021922.yaml,11,1,syntax_validation,0,moderate,Additional properties are not allowed ('Enabled' was unexpected. Did you mean 'SSEEnabled'?),MobileNotificationsTable
2026-03-28 02:20:14,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_12_update_1_template_20260328_021942.yaml,12,1,syntax_validation,0,moderate,'SSHSecurityGroup' dependency already enforced by a 'Ref' at 'Resources/EC2Instance/Properties/SecurityGroupIds/0',EC2Instance
2026-03-28 02:20:14,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_12_update_1_template_20260328_021942.yaml,12,1,syntax_validation,0,moderate,'EC2Instance' dependency already enforced by a 'Ref' at 'Resources/EIPAssociation/Properties/InstanceId',EIPAssociation
2026-03-28 02:20:14,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_12_update_1_template_20260328_021942.yaml,12,1,syntax_validation,0,moderate,'ElasticIP' dependency already enforced by a 'GetAtt' at 'Resources/EIPAssociation/Properties/AllocationId',EIPAssociation
2026-03-28 02:20:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_12_update_3_template_20260328_022035.yaml,12,3,syntax_validation,1,moderate,'EC2Instance' dependency already enforced by a 'Ref' at 'Resources/EIPAssociation/Properties/InstanceId',EIPAssociation
2026-03-28 02:20:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_12_update_3_template_20260328_022035.yaml,12,3,syntax_validation,1,moderate,'ElasticIP' dependency already enforced by a 'GetAtt' at 'Resources/EIPAssociation/Properties/AllocationId',EIPAssociation
2026-03-28 02:20:45,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_12_update_4_template_20260328_022041.yaml,12,4,deployment,1,moderate,Resource provider operation failed: An error occurred (InvalidAMIID.NotFound) when calling the RunInstances operation: The image id 'ami-0c55b159cbfafe1f0' does not exist,EC2Instance
2026-03-28 02:20:45,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_12_update_4_template_20260328_022041.yaml,12,4,deployment,1,moderate,,validation-stack-46e357c7
2026-03-28 02:20:45,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_12_update_4_template_20260328_022041.yaml,12,4,deployment,1,moderate,,validation-stack-46e357c7
2026-03-28 02:21:26,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_12_update_5_template_20260328_022045.yaml,12,5,deployment,2,moderate,Resource provider operation failed: An error occurred (InvalidAMIID.NotFound) when calling the RunInstances operation: The image id 'ami-0c55b159cbfafe1f0' does not exist,EC2Instance
2026-03-28 02:21:26,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_12_update_5_template_20260328_022045.yaml,12,5,deployment,2,moderate,,validation-stack-063757c4
2026-03-28 02:21:26,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_12_update_5_template_20260328_022045.yaml,12,5,deployment,2,moderate,,validation-stack-063757c4
2026-03-28 02:21:44,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_13_update_1_template_20260328_022136.yaml,13,1,syntax_validation,0,moderate,Additional properties are not allowed ('Metadata' was unexpected),WebServerInstance
2026-03-28 02:22:49,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_13_update_2_template_20260328_022144.yaml,13,2,syntax_validation,1,moderate,Additional properties are not allowed ('Metadata' was unexpected),WebServerInstance
2026-03-28 02:24:11,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_13_update_3_template_20260328_022249.yaml,13,3,syntax_validation,2,moderate,Additional properties are not allowed ('Metadata' was unexpected),WebServerInstance
2026-03-28 02:25:20,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_13_update_4_template_20260328_022411.yaml,13,4,syntax_validation,3,moderate,Additional properties are not allowed ('Metadata' was unexpected),WebServerInstance
2026-03-28 02:26:36,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_13_update_5_template_20260328_022520.yaml,13,5,syntax_validation,4,moderate,Additional properties are not allowed ('Metadata' was unexpected),WebServerInstance
2026-03-28 02:26:49,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_14_update_1_template_20260328_022643.yaml,14,1,syntax_validation,0,moderate,'EIP1' dependency already enforced by a 'GetAtt' at 'Resources/EIPAssoc1/Properties/AllocationId',EIPAssoc1
2026-03-28 02:26:49,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_14_update_1_template_20260328_022643.yaml,14,1,syntax_validation,0,moderate,'NetworkInterface' dependency already enforced by a 'Ref' at 'Resources/EIPAssoc1/Properties/NetworkInterfaceId',EIPAssoc1
2026-03-28 02:26:49,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_14_update_1_template_20260328_022643.yaml,14,1,syntax_validation,0,moderate,'EIP2' dependency already enforced by a 'GetAtt' at 'Resources/EIPAssoc2/Properties/AllocationId',EIPAssoc2
2026-03-28 02:26:49,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_14_update_1_template_20260328_022643.yaml,14,1,syntax_validation,0,moderate,'NetworkInterface' dependency already enforced by a 'Ref' at 'Resources/EIPAssoc2/Properties/NetworkInterfaceId',EIPAssoc2
2026-03-28 02:27:12,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_15_update_1_template_20260328_022705.yaml,15,1,syntax_validation,0,moderate,Runtime 'nodejs14.x' was deprecated on '2023-12-04'. Creation was disabled on '2024-01-09' and update on '2026-07-01'. Please consider updating to 'nodejs24.x',MyLambdaFunction
2026-03-28 02:27:12,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_15_update_1_template_20260328_022705.yaml,15,1,syntax_validation,0,moderate,'LambdaExecutionRole' dependency already enforced by a 'GetAtt' at 'Resources/MyLambdaFunction/Properties/Role',MyLambdaFunction
2026-03-28 02:27:12,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_15_update_1_template_20260328_022705.yaml,15,1,syntax_validation,0,moderate,'MyRestApi' dependency already enforced by a 'Ref' at 'Resources/MyApiGatewayMethod/Properties/RestApiId',MyApiGatewayMethod
2026-03-28 02:27:12,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_15_update_1_template_20260328_022705.yaml,15,1,syntax_validation,0,moderate,'MyRestApi' dependency already enforced by a 'GetAtt' at 'Resources/MyApiGatewayMethod/Properties/ResourceId',MyApiGatewayMethod
2026-03-28 02:27:12,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_15_update_1_template_20260328_022705.yaml,15,1,syntax_validation,0,moderate,'MyLambdaFunction' dependency already enforced by a 'GetAtt' at 'Resources/LambdaApiGatewayPermission/Properties/FunctionName',LambdaApiGatewayPermission
2026-03-28 02:27:12,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_15_update_1_template_20260328_022705.yaml,15,1,syntax_validation,0,moderate,'MyRestApi' dependency already enforced by a 'Ref' at 'Resources/LambdaApiGatewayPermission/Properties/SourceArn',LambdaApiGatewayPermission
2026-03-28 02:30:55,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_16_update_1_template_20260328_022958.yaml,16,1,syntax_validation,0,moderate,'CloudTrailDatabase' dependency already enforced by a 'Ref' at 'Resources/CloudTrailCrawler/Properties/DatabaseName',CloudTrailCrawler
2026-03-28 02:30:55,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_16_update_1_template_20260328_022958.yaml,16,1,syntax_validation,0,moderate,'GlueServiceRole' dependency already enforced by a 'GetAtt' at 'Resources/CloudTrailCrawler/Properties/Role',CloudTrailCrawler
2026-03-28 02:30:55,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_16_update_1_template_20260328_022958.yaml,16,1,syntax_validation,0,moderate,Additional properties are not allowed ('ignore' was unexpected),cfn-lint
2026-03-28 02:31:06,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_16_update_2_template_20260328_023055.yaml,16,2,deployment,0,moderate,Resource provider operation failed: An error occurred (NoSuchEntity) when calling the AttachRolePolicy operation: Policy arn:aws:iam::000000000000:policy/AWSGlueServiceRole-default does not exist or is not attachable.,GlueServiceRole
2026-03-28 02:31:06,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_16_update_2_template_20260328_023055.yaml,16,2,deployment,0,moderate,,validation-stack-64835bd0
2026-03-28 02:31:06,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_16_update_2_template_20260328_023055.yaml,16,2,deployment,0,moderate,,CloudTrailCrawler
2026-03-28 02:31:06,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_16_update_2_template_20260328_023055.yaml,16,2,deployment,0,moderate,,validation-stack-64835bd0
2026-03-28 02:31:06,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_16_update_2_template_20260328_023055.yaml,16,2,deployment,0,moderate,,validation-stack-64835bd0
2026-03-28 02:33:12,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_16_update_4_template_20260328_023205.yaml,16,4,deployment,2,moderate,Resource provider operation failed: An error occurred (AlreadyExistsException) when calling the CreateDatabase operation: Database already exists.,CloudTrailDatabase
2026-03-28 02:33:12,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_16_update_4_template_20260328_023205.yaml,16,4,deployment,2,moderate,,validation-stack-3c50809f
2026-03-28 02:33:12,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_16_update_4_template_20260328_023205.yaml,16,4,deployment,2,moderate,,CloudTrailCrawler
2026-03-28 02:33:12,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_16_update_4_template_20260328_023205.yaml,16,4,deployment,2,moderate,,validation-stack-3c50809f
2026-03-28 02:33:12,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_16_update_4_template_20260328_023205.yaml,16,4,deployment,2,moderate,,validation-stack-3c50809f
2026-03-28 02:34:21,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_16_update_5_template_20260328_023312.yaml,16,5,syntax_validation,1,moderate,'Fn::Sub' isn't needed because there are no variables,CloudTrailCrawler
2026-03-28 02:34:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_17_update_1_template_20260328_023433.yaml,17,1,syntax_validation,0,moderate,'BillingAlarmTopic' is not one of [],AWS::CloudFormation::Interface
2026-03-28 02:34:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_17_update_1_template_20260328_023433.yaml,17,1,syntax_validation,0,moderate,'BillingAlarmSubscription' is not one of [],AWS::CloudFormation::Interface
2026-03-28 02:34:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_17_update_1_template_20260328_023433.yaml,17,1,syntax_validation,0,moderate,'BillingAlarm5' is not one of [],AWS::CloudFormation::Interface
2026-03-28 02:34:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_17_update_1_template_20260328_023433.yaml,17,1,syntax_validation,0,moderate,'BillingAlarm10' is not one of [],AWS::CloudFormation::Interface
2026-03-28 02:34:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_17_update_1_template_20260328_023433.yaml,17,1,syntax_validation,0,moderate,'BillingAlarm20' is not one of [],AWS::CloudFormation::Interface
2026-03-28 02:34:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_17_update_1_template_20260328_023433.yaml,17,1,syntax_validation,0,moderate,'BillingAlarm40' is not one of [],AWS::CloudFormation::Interface
2026-03-28 02:34:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_17_update_1_template_20260328_023433.yaml,17,1,syntax_validation,0,moderate,'BillingAlarmTopic' is not one of [],AWS::CloudFormation::Interface
2026-03-28 02:34:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_17_update_1_template_20260328_023433.yaml,17,1,syntax_validation,0,moderate,'BillingAlarmSubscription' is not one of [],AWS::CloudFormation::Interface
2026-03-28 02:34:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_17_update_1_template_20260328_023433.yaml,17,1,syntax_validation,0,moderate,'BillingAlarm5' is not one of [],AWS::CloudFormation::Interface
2026-03-28 02:34:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_17_update_1_template_20260328_023433.yaml,17,1,syntax_validation,0,moderate,'BillingAlarm10' is not one of [],AWS::CloudFormation::Interface
2026-03-28 02:34:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_17_update_1_template_20260328_023433.yaml,17,1,syntax_validation,0,moderate,'BillingAlarm20' is not one of [],AWS::CloudFormation::Interface
2026-03-28 02:34:41,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_17_update_1_template_20260328_023433.yaml,17,1,syntax_validation,0,moderate,'BillingAlarm40' is not one of [],AWS::CloudFormation::Interface
2026-03-28 02:35:20,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_17_update_2_template_20260328_023441.yaml,17,2,syntax_validation,1,moderate,'BillingAlarmTopic' is not one of [],AWS::CloudFormation::Interface
2026-03-28 02:35:20,deepseek,openrouter/arcee-ai/trinity-large-preview:free,llm_generated_data/template/iterative/deepseek/openrouter/arcee-ai/trinity-large-preview:free/row_17_update_2_template_20260328_023441.yaml,17,2,syntax_validation,1,moderate,'BillingAlarmSubscription' is not one of [],AWS::CloudFormation::Interface
