row_index,ground_truth_path,matched,difficulty,template_empty,resource_req,resource_gen,resource_cor,resource_missing,resource_extra,resource_cov_pct,resource_acc_pct,resource_missing_list,resource_extra_list,data_req,data_gen,data_cor,data_missing,data_extra,data_cov_pct,data_acc_pct,data_missing_list,data_extra_list,variable_req,variable_gen,variable_cor,variable_missing,variable_extra,variable_cov_pct,variable_acc_pct,variable_missing_list,variable_extra_list,output_req,output_gen,output_cor,output_missing,output_extra,output_cov_pct,output_acc_pct,output_missing_list,output_extra_list
10,iac_benchmark/scenarios/terrads_84f64c0c2376,True,5.0,False,14,21,13,1,8,92.86,61.9,aws_ses_event_destination,aws_cloudwatch_log_group;aws_s3_bucket;aws_s3_bucket_versioning;aws_s3_bucket_server_side_encryption_configuration;aws_sesv2_configuration_set_event_destination;aws_sns_topic;random_id;aws_s3_bucket_public_access_block,0,2,0,0,2,0.0,0.0,,aws_iam_policy_document;aws_caller_identity,62,21,14,48,7,22.58,66.67,ses_receipt_rule_add_header_action;ses_receipt_rule_bounce_action;ses_domain_mail_from_domain;name;ses_event_destination_configuration_set_name;ses_event_destination_kinesis_destination;ses_receipt_rule_stop_action;enable_ses_event_destination;ses_identity_policy_name;ses_configuration_set_delivery_options;ses_template_name;ses_domain_mail_from_mail_from_domain;ses_identity_notification_topic_identity;ses_receipt_rule_tls_policy;ses_domain_identity_verification_domain;ses_template_subject;ses_receipt_rule_lambda_action;ses_receipt_rule_rule_set_name;ses_receipt_filter_stack;ses_template_text;ses_identity_notification_topic_notification_type;ses_receipt_rule_name;ses_event_destination_matching_types;ses_event_destination_sns_destination;ses_receipt_rule_set_rule_set_name;ses_receipt_rule_enabled;ses_receipt_rule_scan_enabled;ses_domain_dkim_domain;ses_receipt_rule_workmail_action;ses_active_receipt_rule_set_rule_set_name;ses_identity_notification_topic_include_original_headers;ses_receipt_rule_recipients;ses_email_identity_emails;ses_event_destination_name;ses_template_html;ses_domain_mail_from_behavior_on_mx_failure;ses_receipt_rule_s3_action;ses_configuration_set_name;ses_configuration_set_reputation_metrics_enabled;ses_event_destination_enabled;ses_domain_identity_domains;ses_receipt_rule_sns_action;ses_identity_notification_topic_topic_arn;ses_receipt_rule_after;ses_identity_policy_identity;ses_event_destination_cloudwatch_destination;ses_identity_policy_policy;ses_configuration_set_sending_enabled,ses_receipt_filters;ses_receipt_rules;ses_domains;name_prefix;ses_emails;enable_ses_configuration_set_event_destination;ses_templates,27,20,1,26,19,3.7,5.0,ses_event_destination_arn;ses_domain_identity_verification_id;ses_template_id;ses_identity_notification_topic_id;ses_receipt_rule_arn;ses_domain_mail_from_id;ses_configuration_set_id;ses_domain_identity_id;ses_domain_identity_verification_arn;ses_domain_dkim_dkim_tokens;ses_active_receipt_rule_set_id;ses_template_arn;ses_configuration_set_last_fresh_start;ses_email_identity_arn;ses_receipt_filter_arn;ses_event_destination_id;ses_identity_policy_id;ses_receipt_rule_set_id;ses_domain_dkim_id;ses_receipt_rule_set_arn;ses_domain_identity_verification_token;ses_domain_identity_arn;ses_receipt_filter_id;ses_email_identity_id;ses_receipt_rule_id;ses_active_receipt_rule_set_arn,ses_identity_policy_ids;ses_configuration_set_event_destination_id;ses_sns_topic_arns;ses_identity_notification_topic_ids;ses_active_receipt_rule_set_name;ses_domain_dkim_tokens;ses_template_ids;ses_configuration_set_name;ses_email_identity_arns;ses_receipt_rule_set_name;ses_receipt_filter_ids;ses_domain_identity_verification_ids;ses_email_identity_ids;s3_bucket_ids_for_receipt_rules;ses_template_names;ses_domain_mail_from_mail_from_domains;ses_domain_identity_ids;ses_domain_identity_arns;ses_receipt_rule_ids
11,iac_benchmark/scenarios/terrads_c5fb6e784997,True,4.0,False,18,26,18,0,8,100.0,69.23,,tls_private_key;aws_nat_gateway;aws_iam_role_policy;aws_iam_instance_profile;aws_key_pair;aws_kms_key;aws_kms_alias;aws_eip,1,1,0,1,1,0.0,0.0,aws_ami,aws_availability_zones,3,3,2,1,1,66.67,66.67,business_divsion,business_division,0,0,0,0,0,100.0,100.0,,
12,iac_benchmark/scenarios/terrads_f5e9cc30bc08,True,4.0,False,8,20,8,0,12,100.0,40.0,,aws_s3_object;aws_sqs_queue;aws_iam_role_policy_attachment;aws_lambda_function_event_invoke_config;aws_iam_role;aws_signer_signing_profile;aws_kms_key;aws_s3_bucket;aws_s3_bucket_versioning;aws_s3_bucket_server_side_encryption_configuration;aws_dynamodb_table;aws_s3_bucket_public_access_block,0,6,0,0,6,0.0,0.0,,archive_file;aws_partition;aws_s3_object;aws_region;aws_availability_zones;aws_caller_identity,79,19,1,78,18,1.27,5.26,lambda_event_source_mapping_starting_position_timestamp;enable_lambda_function_event_invoke_config;lambda_layer_version_license_info;name;lambda_function_timeouts;enable_lambda_layer_version;lambda_event_source_mapping_event_source_arn;enable_lambda_permission;lambda_permission_action;lambda_function_runtime;lambda_function_vpc_config;lambda_event_source_mapping_enabled;lambda_event_source_mapping_maximum_retry_attempts;lambda_alias_description;lambda_code_signing_config_description;lambda_function_event_invoke_config_destination_config;lambda_code_signing_config_policies;lambda_function_s3_key;lambda_function_dead_letter_config;lambda_provisioned_concurrency_config_function_name;lambda_alias_routing_config;lambda_event_source_mapping_starting_position;lambda_provisioned_concurrency_config_timeouts;lambda_function_timeout;lambda_alias_name;lambda_function_kms_key_arn;lambda_event_source_mapping_function_name;lambda_function_event_invoke_config_maximum_event_age_in_seconds;lambda_function_name;lambda_event_source_mapping_bisect_batch_on_function_error;lambda_permission_function_name;lambda_permission_event_source_token;lambda_event_source_mapping_destination_config;lambda_function_event_invoke_config_qualifier;lambda_function_description;lambda_function_tracing_config;lambda_function_reserved_concurrent_executions;lambda_provisioned_concurrency_config_provisioned_concurrent_executions;lambda_event_source_mapping_parallelization_factor;lambda_function_event_invoke_config_maximum_retry_attempts;lambda_function_role;lambda_permission_qualifier;lambda_function_s3_bucket;enable_lambda_function;lambda_permission_statement_id_prefix;lambda_event_source_mapping_batch_size;lambda_function_event_invoke_config_function_name;lambda_layer_version_s3_object_version;lambda_alias_function_name;lambda_function_publish;enable_lambda_provisioned_concurrency_config;lambda_layer_version_description;lambda_layer_version_filename;lambda_layer_version_source_code_hash;lambda_code_signing_config_allowed_publishers;lambda_function_filename;enable_lambda_alias;lambda_provisioned_concurrency_config_qualifier;lambda_event_source_mapping_maximum_batching_window_in_seconds;lambda_alias_function_version;lambda_function_source_code_hash;lambda_permission_principal;lambda_function_handler;lambda_layer_version_compatible_runtimes;lambda_permission_statement_id;lambda_permission_source_arn;lambda_layer_version_layer_name;tags;lambda_layer_version_s3_key;lambda_function_s3_object_version;lambda_function_memory_size;lambda_function_layers;lambda_function_environment;lambda_event_source_mapping_maximum_record_age_in_seconds;lambda_layer_version_s3_bucket;enable_lambda_event_source_mapping;enable_code_signing_config;lambda_permission_source_account,enable_code_signing;maximum_event_age_in_seconds;layer_local_path;provisioned_concurrent_executions;signing_profile_version_arns;routing_config;enable_lambda_layer;layer_s3_key;enable_provisioned_concurrency;layer_source_type;enable_sqs_event;source_arn;principal;app_name;enable_cross_account_permission;maximum_retry_attempts;enable_dynamodb_stream;handler,27,0,0,27,0,0.0,0.0,lambda_function_event_invoke_config_id;lambda_event_source_mapping_uuid;lambda_layer_version_arn;lambda_function_arn;lambda_alias_invoke_arn;lambda_code_signing_config_id;lambda_layer_version_created_date;lambda_function_kms_key_arn;lambda_event_source_mapping_state;lambda_permission_id;lambda_function_source_code_size;lambda_layer_version_source_code_size;lambda_provisioned_concurrency_config_id;lambda_alias_arn;lambda_event_source_mapping_function_arn;lambda_function_qualified_arn;lambda_code_signing_config_last_modified;lambda_layer_version_version;lambda_function_last_modified;lambda_event_source_mapping_state_transition_reason;lambda_layer_version_layer_arn;lambda_code_signing_config_config_id;lambda_event_source_mapping_last_processing_result;lambda_function_invoke_arn;lambda_event_source_mapping_last_modifiedn;lambda_function_source_code_hash;lambda_code_signing_config_arn,
13,iac_benchmark/scenarios/gh_3a4dde50,True,5.0,False,12,4,0,12,4,0.0,0.0,aws_waf_sql_injection_match_set;aws_waf_size_constraint_set;aws_waf_rate_based_rule;aws_waf_xss_match_set;aws_waf_byte_match_set;aws_waf_rule_group;aws_waf_rule;aws_waf_ipset;aws_waf_regex_pattern_set;aws_waf_geo_match_set;aws_waf_regex_match_set;aws_waf_web_acl,aws_wafv2_regex_pattern_set;aws_wafv2_ip_set;aws_wafv2_rule_group;aws_wafv2_web_acl,0,0,0,0,0,100.0,100.0,,,47,13,12,35,1,25.53,92.31,waf_rule_group_metric_name;name;waf_rule_predicates;waf_web_acl_name;waf_size_constraint_set_name;waf_geo_match_set_name;waf_web_acl_logging_configuration;waf_web_acl_default_action;sql_injection_match_tuples;waf_ipset_name;waf_regex_match_set_name;waf_regex_match_set_regex_match_tuple;waf_regex_pattern_set_regex_pattern_strings;waf_web_acl_rules;waf_rate_based_rule_rate_limit;waf_geo_match_set_geo_match_constraint;waf_ipset_ip_set_descriptors;waf_rate_based_rule_name;waf_rule_group_activated_rule;waf_rate_based_rule_rate_key;tags;waf_sql_injection_match_set_name;waf_rule_metric_name;waf_rule_group_name;waf_byte_match_set_name;waf_rate_based_rule_predicates;waf_size_constraint_set_size_constraints;waf_xss_match_set_xss_match_tuples;waf_regex_pattern_set_name;waf_web_acl_metric_name;waf_xss_match_set_name;enable_waf_rule;waf_rate_based_rule_metric_name;waf_byte_match_set_byte_match_tuples;waf_rule_name,name_prefix,22,0,0,22,0,0.0,0.0,waf_web_acl_id;waf_regex_match_set_arn;waf_byte_match_set_id;waf_regex_pattern_set_arn;waf_size_constraint_set_arn;waf_ipset_id;waf_rule_id;waf_rule_group_id;waf_ipset_arn;waf_geo_match_set_id;waf_web_acl_arn;waf_size_constraint_set_id;waf_rule_group_arn;waf_rate_based_rule_id;waf_regex_match_set_id;waf_xss_match_set_arn;waf_xss_match_set_id;waf_geo_match_set_arn;waf_rate_based_rule_arn;waf_sql_injection_match_set_id;waf_regex_pattern_set_id;waf_rule_arn,
14,iac_benchmark/scenarios/terrads_8ecc16737478,True,3.0,False,8,14,2,6,12,25.0,14.29,aws_vpc_security_group_egress_rule;aws_vpc_security_group_egress_rule;aws_vpc_security_group_egress_rule;aws_vpc_security_group_egress_rule;aws_vpc_security_group_ingress_rule;aws_vpc_security_group_ingress_rule,aws_internet_gateway;aws_nat_gateway;aws_vpc;aws_security_group_rule;aws_security_group_rule;aws_route_table;aws_route_table;aws_route_table_association;aws_route_table_association;aws_eip;aws_subnet;aws_subnet,1,1,1,0,0,100.0,100.0,,,0,2,0,0,2,0.0,0.0,,vpc_cidr;subnet_cidrs,5,0,0,5,0,0.0,0.0,cluster2_additional_sg_id;vpc_cidr;subnet_ids;cluster1_additional_sg_id;vpc_id,
15,iac_benchmark/scenarios/terrads_31b9a6dde088,True,4.0,False,10,17,9,1,8,90.0,52.94,aws_iam_role_policy_attachment,aws_efs_access_point;aws_vpc;aws_iam_role_policy;aws_cloudwatch_log_group;aws_efs_file_system;aws_subnet;aws_security_group;aws_efs_mount_target,0,2,0,0,2,0.0,0.0,,archive_file;aws_availability_zones,9,3,0,9,3,0.0,0.0,vpc;filesystem;tracing;policy_arns;name;layer;tags;lambda;logs,lambda_functions;prefix;common_tags,4,0,0,4,0,0.0,0.0,logs;alias;layer;function,
16,iac_benchmark/scenarios/gh_7b224d4a,True,3.0,False,7,12,7,0,5,100.0,58.33,,aws_s3_bucket;aws_s3_bucket_public_access_block;aws_wafv2_web_acl;aws_s3_bucket_server_side_encryption_configuration;aws_kms_key,0,1,0,0,1,0.0,0.0,,aws_caller_identity,0,1,0,0,1,0.0,0.0,,tags,0,0,0,0,0,100.0,100.0,,
17,iac_benchmark/scenarios/terrads_82192fbc1740,True,5.0,False,17,22,14,3,8,82.35,63.64,aws_efs_access_point;aws_security_group_rule;aws_security_group_rule,aws_vpc;aws_iam_role_policy_attachment;aws_route_table;aws_cloudwatch_log_group;aws_subnet;aws_kms_key;aws_route_table_association;aws_internet_gateway,4,3,1,3,2,25.0,33.33,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,aws_availability_zones;aws_region,32,1,1,31,0,3.12,100.0,kms_key_id;sftp_security_group_rules;create_efs_security_group;eip_ids;throughput_mode;create_sftp_security_group;provided_iam_role_arn;region;security_policy_name;security_groups;is_public;additional_access_points;vpc_id;subnets;logging_enabled;sftp_security_group_name;endpoint_type;home_directory_type;efs_name;tags;encrypted;home_directory;enable_user_access_point;efs_security_group_name;efs_security_group_rules;sftp_domain;sftp_security_group_ids;create_iam_role;identity_provider_type;sftp_name;performance_mode,,14,0,0,14,0,0.0,0.0,efs_file_system_id;efs_mount_target_ids;iam_role_arn;sftp_security_group_id;efs_mount_target_dns_names;sftp_user_usernames;efs_file_system_arn;sftp_server_arn;sftp_server_endpoint;sftp_elastic_ips;user_access_points;additional_access_points;efs_security_group_id;sftp_server_id,
18,iac_benchmark/scenarios/gh_0af37618,True,3.0,False,10,10,10,0,0,100.0,100.0,,,3,2,2,1,0,66.67,100.0,aws_region,,6,6,5,1,1,83.33,83.33,env,environment,8,8,3,5,5,37.5,37.5,private_subnet_cidrs;region;account_id;public_subnet_cidrs;vpc_cidr,public_subnet_cidr_blocks;private_subnet_cidr_blocks;aws_account_id;region_description;vpc_cidr_block
19,iac_benchmark/scenarios/terrads_b26db08be605,True,5.0,False,36,40,23,13,17,63.89,57.5,aws_alb_listener;aws_alb_listener;aws_iam_policy_attachment;aws_alb;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_alb_target_group;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association,aws_secretsmanager_secret;aws_lb_target_group;aws_acm_certificate_validation;aws_iam_policy;aws_iam_policy;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_secretsmanager_secret_version;aws_wafv2_web_acl;aws_lb;aws_lb_listener;aws_vpc_endpoint;aws_vpc_endpoint;aws_vpc_endpoint;aws_vpc_endpoint;aws_security_group;aws_cloudfront_distribution,0,1,0,0,1,0.0,0.0,,aws_availability_zones,1,10,0,1,10,0.0,0.0,AWS_REGION,pgid;memory;workspace_path;hashed_password;timezone;subdomain;container_port;cpu;domain_name;puid,1,0,0,1,0,0.0,0.0,ns-servers,
20,iac_benchmark/scenarios/terrads_e0aca3ee1a17,True,3.0,False,9,8,8,1,0,88.89,100.0,aws_security_group_rule,,1,1,1,0,0,100.0,100.0,,,5,8,4,1,4,80.0,50.0,number_of_availability_zones,map_public_ip_on_launch;az_count;environment;egress_cidr_blocks,2,2,1,1,1,50.0,50.0,public_sg,security_group_id
21,iac_benchmark/scenarios/terrads_25476de431a3,True,4.0,False,8,12,6,2,6,75.0,50.0,random_string;aws_iam_policy_attachment,aws_s3_object;random_id;aws_iam_user_policy_attachment;aws_kms_key;aws_s3_bucket_versioning;aws_s3_bucket_server_side_encryption_configuration,1,1,0,1,1,0.0,0.0,aws_region,aws_iam_policy_document,15,7,1,14,6,6.67,14.29,image_format;aws_iam_policy;upload_image;image_filename;s3_folder;aws_iam_username;zedcloud_image_name;random_suffix;random_string_length;force_destroy;create_folder;create_iam_user;zedcloud_datastore_name;path,folder_enabled;folder_name;iam_policy_name;create_random_suffix;image_file_path;iam_user_name,12,4,0,12,4,0.0,0.0,zcli_datastore_command_fmt;zcli_datastore_command;zcli_image_command;aws_access_secret;s3_bucket_name;s3_fqdn_path_url;s3_region_name;s3_image_name;zcli_image_command_fmt;aws_access_key_id;s3_bucket_path;s3_fqdn_virtual_url,access_key_id;zcli_create_image;secret_access_key;zcli_register_datastore
22,iac_benchmark/scenarios/terrads_2a8715e9108a,True,4.0,False,10,13,7,3,6,70.0,53.85,aws_s3_bucket_object;aws_s3_bucket_policy;aws_s3_bucket_policy,aws_s3_object;aws_s3_bucket_logging;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration,1,3,1,0,2,100.0,33.33,,aws_region;aws_iam_policy_document,5,0,0,5,0,0.0,0.0,tfstate_bucket_name_prefix;environment;s3_logs_bucket_name_prefix;aws_region;tfstate_lock_table_name,,3,0,0,3,0,0.0,0.0,account_id;caller_user;caller_arn,
23,iac_benchmark/scenarios/terrads_765efd6394eb,True,4.0,False,9,8,5,4,3,55.56,62.5,aws_app_cookie_stickiness_policy;aws_lb_cookie_stickiness_policy;aws_lb_ssl_negotiation_policy;aws_proxy_protocol_policy,aws_load_balancer_policy;aws_load_balancer_policy;aws_load_balancer_policy,0,0,0,0,0,100.0,100.0,,,44,31,1,43,30,2.27,3.23,elb_idle_timeout;load_balancer_backend_server_policy_instance_port;load_balancer_listener_policy_policy_names;name;enable_elb;elb_attachment_instances;elb_security_groups;enable_load_balancer_listener_policy;load_balancer_listener_policy_load_balancer_name;load_balancer_backend_server_policy_load_balancer_name;elb_name;elb_internal;lb_cookie_stickiness_policy_stack;load_balancer_listener_policy_load_balancer_port;lb_ssl_negotiation_policy_load_balancer;load_balancer_policy_policy_name;enable_load_balancer_backend_server_policy;app_cookie_stickiness_policy_stack;elb_access_logs;elb_subnets;enable_lb_ssl_negotiation_policy;elb_connection_draining;elb_availability_zones;enable_elb_attachment;lb_ssl_negotiation_policy_name;enable_load_balancer_policy;tags;elb_health_check;load_balancer_policy_load_balancer_name;load_balancer_policy_policy_type_name;load_balancer_policy_policy_attribute;elb_listener;enable_lb_cookie_stickiness_policy;lb_ssl_negotiation_policy_lb_port;elb_connection_draining_timeout;enable_proxy_protocol_policy;elb_attachment_elb_id;enable_app_cookie_stickiness_policy;load_balancer_backend_server_policy_policy_names;elb_cross_zone_load_balancing;lb_ssl_negotiation_policy_attribute;proxy_protocol_policy_instance_ports;proxy_protocol_policy_load_balancer,listeners;connection_draining;enable_ssl_negotiation;ssl_security_policy;proxy_protocol_version;proxy_protocol_policy_name;access_logs;health_check;name_prefix;cookie_name;idle_timeout;backend_policy_names_map;enable_proxy_protocol;security_groups;create_elb;lb_cookie_policy_name;internal;enable_app_cookie_stickiness;subnets;enable_backend_server_policy;listener_policy_names_map;enable_listener_policy;instance_attachments;enable_instance_attachment;app_cookie_policy_name;enable_lb_cookie_stickiness;ssl_negotiation_policy_name;lb_cookie_expiration_period;connection_draining_timeout;cross_zone_load_balancing,35,0,0,35,0,0.0,0.0,lb_ssl_negotiation_policy_id;load_balancer_backend_server_policy_instance_port;elb_dns_name;app_cookie_stickiness_policy_load_balancer;lb_cookie_stickiness_policy_id;load_balancer_listener_policy_load_balancer_name;load_balancer_backend_server_policy_load_balancer_name;elb_name;app_cookie_stickiness_policy_lb_port;load_balancer_listener_policy_load_balancer_port;lb_ssl_negotiation_policy_load_balancer;app_cookie_stickiness_policy_id;elb_source_security_group_id;load_balancer_policy_policy_name;elb_source_security_group;lb_cookie_stickiness_policy_cookie_expiration_period;elb_attachment_id;load_balancer_listener_policy_id;elb_id;lb_ssl_negotiation_policy_name;load_balancer_backend_server_policy_id;app_cookie_stickiness_policy_name;elb_arn;app_cookie_stickiness_policy_cookie_name;lb_cookie_stickiness_policy_name;proxy_protocol_policy_id;load_balancer_policy_load_balancer_name;load_balancer_policy_policy_type_name;lb_ssl_negotiation_policy_lb_port;elb_instances;load_balancer_policy_id;lb_cookie_stickiness_policy_load_balancer;lb_cookie_stickiness_policy_lb_port;lb_ssl_negotiation_policy_attribute;elb_zone_id,
24,iac_benchmark/scenarios/terrads_3e8cb545e8ce,True,3.0,False,5,5,4,1,1,80.0,80.0,aws_ecr_repository_policy,aws_ecrpublic_repository_policy,7,0,0,7,0,0.0,0.0,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,,16,6,0,16,6,0.0,0.0,timeouts;image_tag_mutability;tags;scan_on_push;enable;repository_force_delete;repository_name;max_untagged_image_count;max_image_count;encryption_type;principals_full_access;enable_private_ecr;public_repository_catalog_data;enable_public_ecr;principals_readonly_access;kms_key,visibility;read_principals;untagged_image_count;write_principals;repo_name;max_tagged_images,4,4,2,2,2,50.0,50.0,registry_url;arn,repository_url;repository_arn
25,iac_benchmark/scenarios/gh_6f9b1167,True,3.0,False,18,17,13,5,4,72.22,76.47,aws_iam_role_policy;aws_apigatewayv2_integration_response;aws_apigatewayv2_integration_response;aws_apigatewayv2_route_response;aws_apigatewayv2_route_response,aws_iam_policy;aws_iam_policy;aws_iam_role_policy_attachment;aws_apigatewayv2_deployment,2,4,1,1,3,50.0,25.0,aws_caller_identity,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,0,0,0,0,0,100.0,100.0,,,1,0,0,1,0,0.0,0.0,ws_endpoint,
26,iac_benchmark/scenarios/terrads_9d168e7478ae,True,4.0,False,16,15,14,2,1,87.5,93.33,aws_iam_policy;aws_iam_role_policy_attachment,aws_iam_role_policy,2,0,0,2,0,0.0,0.0,aws_region;aws_caller_identity,,0,0,0,0,0,100.0,100.0,,,2,2,0,2,2,0.0,0.0,apigw_endpoint;apigw_key,api_invoke_url;api_key_value
27,iac_benchmark/scenarios/terrads_f60d1837f9eb,True,5.0,False,26,22,19,7,3,73.08,86.36,aws_network_acl;aws_network_acl;aws_egress_only_internet_gateway;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule,aws_iam_role_policy;aws_cloudwatch_log_group;aws_iam_role,0,2,0,0,2,0.0,0.0,,aws_availability_zones;aws_iam_policy_document,53,5,2,51,3,3.77,40.0,manage_default_security_group;private_outbound_acl_rules;public_subnet_ipv6_prefixes;enable_dns_hostnames;private_subnet_ipv6_prefixes;ipv6_cidr_block_network_border_group;dhcp_options_netbios_node_type;ipv6_netmask_length;default_security_group_tags;manage_default_network_acl;aws_flow_logs;dhcp_options_netbios_name_servers;enable_network_address_usage_metrics;default_route_table_routes;private_dedicated_network_acl;cidr;enable_ipv6;ipv4_ipam_pool_id;private_inbound_acl_rules;instance_tenancy;default_security_group_ingress;public_route_tables;ipv4_netmask_length;aws_network_acls;dhcp_options_ntp_servers;ipv6_cidr;dhcp_options_id;enable_dhcp_options_association;private_subnets;private_route_tables;default_route_table_tags;dhcp_options_domain_name;dhcp_options_tags;public_subnets;use_ipam_pool;create_igw;default_network_acl_ingress;create_vpc;default_network_acl_tags;default_route_table_propagating_vgws;nat_gateways;manage_default_route_table;default_network_acl_egress;enable_dns_support;default_security_group_egress;create_egress_only_igw;ipv6_ipam_pool_id;private_acl_tags;igw_tags;create_dhcp_options;dhcp_options_domain_name_servers,az_count;dhcp_domain_name_servers;dhcp_domain_name,3,3,3,0,0,100.0,100.0,,
28,iac_benchmark/scenarios/terrads_6516229c5944,True,3.0,False,8,11,7,1,4,87.5,63.64,aws_iam_user_group_membership,aws_iam_user_policy_attachment;aws_iam_user;aws_iam_role_policy_attachment;aws_iam_group_membership,4,2,2,2,0,50.0,100.0,aws_iam_policy;aws_iam_policy_document,,12,9,0,12,9,0.0,0.0,create_iam_user_group_membership;create_iam_ec2_get_console_screenshot_policy_attachment;create_iam_role_with_policy;create_iam_read_only_and_s3_full_access_policy;ec2_get_console_screenshot;create_iam_users;create_iam_ec2_get_console_screenshot_policy;group_info;create_iam_group;users;iam_read_only_and_s3_full_access;create_iam_read_only_and_s3_full_access_policy_attachment,create_user_group_membership;create_user_policy_attachment;create_developers_group;create_jones_user;create_jack_user;create_ec2_role;create_group_policy_attachment;create_readonly_s3_policy;create_screenshot_policy,0,0,0,0,0,100.0,100.0,,
29,iac_benchmark/scenarios/terrads_11585d5feec9,True,4.0,False,11,22,7,4,15,63.64,31.82,aws_iam_role_policy;aws_iam_role_policy;random_integer;aws_s3_bucket_acl,aws_iam_policy;aws_iam_policy;aws_iam_user;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_kms_key;aws_kms_key;aws_s3_bucket;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_dynamodb_table;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block,3,2,1,2,1,33.33,50.0,aws_s3_bucket;aws_dynamodb_table,aws_region,6,8,0,6,8,0.0,0.0,aws_bucket_prefix;code_commit_user;state_bucket;region;codebuild_terraform_version;dynamodb_table_name,repo_name;state_table_name;codecommit_username;logs_bucket_name;state_key;default_branch;state_bucket_name;terraform_version,1,0,0,1,0,0.0,0.0,code_commit_url,
30,iac_benchmark/scenarios/gh_88540324,True,3.0,False,4,4,4,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,24,12,2,22,10,8.33,16.67,codeartifact_repository_permissions_policy_repository;codeartifact_domain_permissions_policy_domain;name;codeartifact_repository_permissions_policy_domain;codeartifact_domain_permissions_policy_document;enable_codeartifact_repository_permissions_policy;codeartifact_domain_encryption_key;codeartifact_repository_external_connections;codeartifact_domain_permissions_policy_revision;codeartifact_repository;enable_codeartifact_domain;codeartifact_repository_description;codeartifact_repository_upstream;codeartifact_repository_permissions_policy_policy_revision;codeartifact_repository_domain;codeartifact_repository_permissions_policy_domain_owner;codeartifact_repository_permissions_policy_document;codeartifact_domain;codeartifact_repository_domain_owner;enable_codeartifact_repository;codeartifact_domain_permissions_policy_domain_owner;enable_codeartifact_domain_permissions_policy,external_connections;enable_domain_policy;enable_repository_policy;repository_policy_document;upstream_repositories;enable_repository;base_name;domain_kms_key_arn;enable_domain;domain_policy_document,14,11,0,14,11,0.0,0.0,codeartifact_domain_created_time;codeartifact_domain_permissions_policy_id;codeartifact_domain_domain;codeartifact_domain_id;codeartifact_domain_repository_count;codeartifact_repository_permissions_policy_id;codeartifact_domain_arn;codeartifact_repository_permissions_resource_policy_arn;codeartifact_domain_owner;codeartifact_domain_asset_size_bytes;codeartifact_repository_arn;_resource_arn;codeartifact_repository_id;codeartifact_repository_administrator_account,domain_asset_size_bytes;repository_domain_owner;repository_policy_arn;domain_arn;repository_arn;domain_repository_count;domain_owner;domain_created_time;domain_policy_arn;repository_id;domain_id
31,iac_benchmark/scenarios/terrads_202ad9eccfce,True,5.0,False,26,54,26,0,28,100.0,48.15,,aws_network_acl;aws_network_acl_association;aws_network_acl_association;aws_network_acl_association;aws_network_acl_association;aws_network_acl_association;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule,0,1,0,0,1,0.0,0.0,,aws_availability_zones,9,1,0,9,1,0.0,0.0,ssh_ip_addrs;web_subnet_cidr;reserved_subnet_cidr;sandbox_subnet_cidr;database_subnet_cidr;vpc_cidr;gameserver_subnet_cidr;internal_domain;dns_resolvers,ssh_allowed_cidrs,8,8,6,2,2,75.0,75.0,internal_dns_zone_id;ssh_securitygroup_id,internal_zone_id;ssh_security_group_id
