row_index,ground_truth_path,matched,difficulty,template_empty,resource_req,resource_gen,resource_cor,resource_missing,resource_extra,resource_cov_pct,resource_acc_pct,resource_missing_list,resource_extra_list,data_req,data_gen,data_cor,data_missing,data_extra,data_cov_pct,data_acc_pct,data_missing_list,data_extra_list,variable_req,variable_gen,variable_cor,variable_missing,variable_extra,variable_cov_pct,variable_acc_pct,variable_missing_list,variable_extra_list,output_req,output_gen,output_cor,output_missing,output_extra,output_cov_pct,output_acc_pct,output_missing_list,output_extra_list
11,iac_benchmark/scenarios/terrads_ce6129ad593e,True,1,False,2,6,2,0,4,100.0,33.33,,aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_public_access_block;aws_s3_bucket_versioning;aws_kms_key,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,2,2,0,2,2,0.0,0.0,s3_bucket_arn;dynamodb_table_name,state_bucket_arn;lock_table_name
12,iac_benchmark/scenarios/terrads_5a206a75e8f1,True,4,False,23,22,8,15,14,34.78,36.36,aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule;aws_security_group_rule,aws_secretsmanager_secret_version;aws_subnet;aws_subnet;aws_secretsmanager_secret;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_db_subnet_group;aws_internet_gateway;aws_db_instance;random_password;aws_route_table;aws_route_table,0,1,0,0,1,0.0,0.0,,aws_availability_zones,0,0,0,0,0,100.0,100.0,,,1,0,0,1,0,0.0,0.0,rds_security_group,
14,iac_benchmark/scenarios/terrads_0ee2a2760917,True,3,False,5,5,4,1,1,80.0,80.0,aws_route53_hosted_zone_dnssec,aws_route53_zone_association,1,0,0,1,0,0.0,0.0,aws_caller_identity,,28,9,8,20,1,28.57,88.89,delimiter;id_length_limit;enable_dnssec;label_key_case;enabled;default_ttl;label_value_case;terragrunt_tags;tenant;labels_as_tags;create_phz;regex_replace_chars;stage;additional_tag_map;label_order;zone_name;context;zone_id;allow_overwrite;descriptor_formats,zone_names,4,1,0,4,1,0.0,0.0,route53_record_fqdn;zone;vpc_id;route53_record_name,zone_details
15,iac_benchmark/scenarios/terrads_5b4e0301422a,True,3,False,5,5,4,1,1,80.0,80.0,random_string,random_password,1,2,1,0,1,100.0,50.0,,aws_iam_policy_document,3,2,2,1,0,66.67,100.0,region,,4,4,4,0,0,100.0,100.0,,
16,iac_benchmark/scenarios/terrads_44273facf721,True,2,False,3,3,3,0,0,100.0,100.0,,,1,0,0,1,0,0.0,0.0,aws_vpc_endpoint_service,,13,11,5,8,6,38.46,45.45,security_group_tags;create;security_group_description;security_group_ids;security_group_rules;subnet_ids;security_group_name;security_group_name_prefix,sg_name;default_security_group_ids;sg_name_prefix;sg_description;sg_rules;default_subnet_ids,3,3,3,0,0,100.0,100.0,,
17,iac_benchmark/scenarios/terrads_82f0be7b1d92,True,2,False,2,2,2,0,0,100.0,100.0,,,4,5,4,0,1,100.0,80.0,,aws_region,12,12,5,7,7,41.67,41.67,role_name;role_policy_arns;role_permissions_boundary_arn;role_description;role_path;role_name_prefix;cluster_service_accounts,oidc_fully_qualified_subjects;permissions_boundary;path;description;name_prefix;name;policy_arns,4,4,0,4,4,0.0,0.0,iam_role_name;iam_role_unique_id;iam_role_arn;iam_role_path,unique_id;name;arn;path
21,iac_benchmark/scenarios/terrads_481495886a47,True,4,False,15,19,15,0,4,100.0,78.95,,aws_route;aws_route;aws_route;aws_route,0,0,0,0,0,100.0,100.0,,,10,4,3,7,1,30.0,75.0,vpc_cidr;tgw_id;admin_port;tag-env;tgw_rt-propagation_id;region;tgw_rt-association_id,availability_zone,6,15,1,5,14,16.67,6.67,fgt_ni_ips;subnet_az1_cidrs;fgt_ni_ids;nsg_ids;subnet_az1_ids,private_subnet_cidr;public_subnet_cidr;bastion_subnet_cidr;private_eni_private_ip;bastion_subnet_id;private_subnet_id;private_eni_id;private_sg_id;public_subnet_id;public_eni_id;public_eni_private_ip;public_sg_id;bastion_sg_id;allow_all_sg_id
22,iac_benchmark/scenarios/terrads_ab29a89ae386,True,2,False,4,9,4,0,5,100.0,44.44,,aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_public_access_block;aws_wafv2_web_acl;aws_s3_bucket_versioning;aws_kms_key,0,1,0,0,1,0.0,0.0,,aws_caller_identity,1,1,0,1,1,0.0,0.0,s3_bucket_name,bucket_name,2,2,2,0,0,100.0,100.0,,
23,iac_benchmark/scenarios/terrads_58f26dd6c6d9,True,2,False,8,8,8,0,0,100.0,100.0,,,0,1,0,0,1,0.0,0.0,,aws_availability_zones,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
24,iac_benchmark/scenarios/gh_48c5e87c,True,3,False,5,17,5,0,12,100.0,29.41,,aws_secretsmanager_secret_version;aws_s3_bucket_server_side_encryption_configuration;aws_iam_role_policy;aws_iam_role_policy;aws_iam_role_policy;aws_s3_bucket_versioning;aws_s3_bucket;aws_iam_role;aws_iam_role;aws_iam_role;aws_secretsmanager_secret;aws_s3_bucket_public_access_block,0,0,0,0,0,100.0,100.0,,,56,44,1,55,43,1.79,2.27,sns_topic_kms_master_key_id;sns_topic_http_success_feedback_role_arn;sns_platform_application_platform_principal;sns_topic_policy_policy;sns_platform_application_platform_credential;sns_topic_application_success_feedback_role_arn;enable_sns_topic_policy;sns_topic_http_success_feedback_sample_rate;sns_sms_preferences_monthly_spend_limit;sns_application_success_feedback_role_arn;sns_topic_sqs_success_feedback_role_arn;name;sns_sms_preferences_delivery_status_success_sampling_rate;sns_platform_application_event_endpoint_updated_topic_arn;sns_topic_sqs_success_feedback_sample_rate;sns_topic_subscription_filter_policy;sns_topic_subscription_sns_endpoints;sns_sms_preferences_default_sender_id;sns_topic_policy_topic_arn;sns_topic_application_failure_feedback_role_arn;sns_platform_application_event_endpoint_deleted_topic_arn;sns_topic_lambda_failure_feedback_role_arn;enable_sns_topic;sns_topic_lambda_success_feedback_sample_rate;sns_platform_application_failure_feedback_role_arn;sns_topic_lambda_success_feedback_role_arn;enable_sns_platform_application;sns_topic_sqs_failure_feedback_role_arn;sns_platform_application_event_endpoint_created_topic_arn;sns_sms_preferences_delivery_status_iam_role_arn;sns_platform_application_name;sns_platform_application_success_feedback_sample_rate;enable_sns_topic_subscription;sns_topic_subscription_topic_arn;sns_topic_application_success_feedback_sample_rate;sns_application_success_feedback_sample_rate;enable_sns_sms_preferences;sns_application_failure_feedback_role_arn;sns_topic_policy;sns_sms_preferences_usage_report_s3_bucket;sns_topic_name_prefix;sns_topic_subscription_sns_protocol;tags;sns_topic_subscription_confirmation_timeout_in_minutes;sns_topic_subscription_endpoint_auto_confirms;sns_topic_name;sns_topic_http_failure_feedback_role_arn;sns_topic_delivery_policy;sns_topic_subscription_delivery_policy;sns_topic_subscription_raw_message_delivery;sns_platform_application_platform;sns_platform_application_event_delivery_failure_topic_arn;sns_topic_display_name;sns_sms_preferences_default_sms_type;sns_platform_application_success_feedback_role_arn,topic_application_success_feedback_role_arn;platform_success_feedback_sample_rate;topic_http_failure_feedback_role_arn;platform;topic_sqs_success_feedback_sample_rate;topic_kms_master_key_id;platform_failure_feedback_role_arn;topic_application_success_feedback_sample_rate;sms_delivery_status_iam_role_arn;subscriptions;platform_application_name;create_topic;topic_sqs_success_feedback_role_arn;platform_event_delivery_failure_topic_arn;create_subscriptions;topic_http_success_feedback_sample_rate;platform_event_endpoint_updated_topic_arn;platform_success_feedback_role_arn;platform_event_endpoint_created_topic_arn;platform_credential;create_feedback_roles;topic_name;topic_sqs_failure_feedback_role_arn;topic_application_failure_feedback_role_arn;create_platform_application;platform_event_endpoint_deleted_topic_arn;create_sms_delivery_role;topic_iam_policy_document;create_topic_policy;topic_lambda_failure_feedback_role_arn;name_prefix;sms_monthly_spend_limit;sms_default_sms_type;topic_lambda_success_feedback_role_arn;topic_display_name;sms_default_sender_id;topic_http_success_feedback_role_arn;platform_principal;topic_delivery_policy;custom_tags;create_sms_preferences;sms_usage_report_s3_bucket_name;topic_lambda_success_feedback_sample_rate,8,7,2,6,5,25.0,28.57,sns_topic_subscription_id;sns_topic_subscription_topic_arn;sns_topic_subscription_endpoint;sns_topic_policy_id;sns_topic_subscription_arn;sns_topic_subscription_protocol,subscription_arn;subscription_protocol;subscription_id;subscription_endpoint;subscription_topic_arn
25,iac_benchmark/scenarios/terrads_9da16fbef056,True,3,False,5,5,5,0,0,100.0,100.0,,,2,1,0,2,1,0.0,0.0,aws_ec2_transit_gateway;aws_ec2_transit_gateway_route_table,aws_availability_zones,12,13,7,5,6,58.33,53.85,id;asn;shared_principals;create;name,transit_gateway_name;default_route_table_propagation;default_route_table_association;amazon_side_asn;create_transit_gateway;ram_principal_accounts,3,3,2,1,1,66.67,66.67,name,transit_gateway_name_tag
26,iac_benchmark/scenarios/gh_5739d878,True,1,False,2,2,2,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,2,1,1,1,0,50.0,100.0,aws_region,,1,1,0,1,1,0.0,0.0,from_ports,applied_ingress_ports
27,iac_benchmark/scenarios/terrads_f4a7220aad2b,True,1,False,4,12,4,0,8,100.0,33.33,,aws_subnet;aws_nat_gateway;aws_route_table_association;aws_route_table_association;aws_internet_gateway;aws_eip;aws_route_table;aws_route_table,1,2,1,0,1,100.0,50.0,,aws_availability_zones,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
28,iac_benchmark/scenarios/terrads_769ce0507d70,True,2,False,3,7,3,0,4,100.0,42.86,,aws_subnet;aws_route_table_association;aws_vpc;aws_route_table,1,2,0,1,2,0.0,0.0,aws_vpc_endpoint_service,aws_region;aws_availability_zones,13,8,8,5,0,61.54,100.0,vpc_id;timeouts;create;security_group_ids;subnet_ids,,3,3,2,1,1,66.67,66.67,endpoints,vpc_endpoint_resources
29,iac_benchmark/scenarios/terrads_6f0b78972620,True,2,False,4,7,4,0,3,100.0,57.14,,aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment,3,0,0,3,0,0.0,0.0,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
30,iac_benchmark/scenarios/terrads_312c1441c0ad,True,1,False,2,5,2,0,3,100.0,40.0,,aws_s3_bucket_server_side_encryption_configuration;aws_kms_key;aws_s3_bucket_public_access_block,0,1,0,0,1,0.0,0.0,,aws_caller_identity,2,2,0,2,2,0.0,0.0,bucket_count;read_or_write,ipaas_transfer_enabled;number_of_buckets,0,0,0,0,0,100.0,100.0,,
31,iac_benchmark/scenarios/terrads_25476de431a3,True,4,False,8,13,6,2,7,75.0,46.15,random_string;aws_iam_policy_attachment,aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_versioning;aws_s3_object;aws_iam_user_policy_attachment;random_integer;random_integer;aws_kms_key,1,3,1,0,2,100.0,33.33,,aws_caller_identity;aws_iam_policy_document,15,6,3,12,3,20.0,50.0,s3_folder;zedcloud_image_name;create_iam_user;path;image_filename;random_suffix;image_format;aws_iam_username;force_destroy;zedcloud_datastore_name;aws_iam_policy;random_string_length,user_name;enable_bucket_suffix;enable_user_suffix,12,10,2,10,8,16.67,20.0,s3_fqdn_path_url;s3_image_name;zcli_datastore_command_fmt;s3_bucket_path;zcli_image_command_fmt;s3_fqdn_virtual_url;aws_access_secret;s3_region_name;aws_access_key_id;s3_bucket_name,bucket_path;path_style_url;region;bucket_name;image_filename;iam_secret_access_key;iam_access_key_id;virtual_hosted_style_url
32,iac_benchmark/scenarios/gh_75c55509,True,4,False,8,24,7,1,17,87.5,29.17,aws_route53_zone_association,aws_route_table;aws_cloudwatch_log_group;aws_lb_listener;aws_route53_record;aws_route53_record;aws_route53_record;aws_route53_record;aws_route53_record;aws_route53_record;aws_lb_target_group;aws_lb;aws_subnet;aws_security_group;aws_route_table_association;aws_internet_gateway;aws_vpc;aws_kms_key,0,2,0,0,2,0.0,0.0,,aws_caller_identity;aws_availability_zones,62,15,1,61,14,1.61,6.67,route53_record_failover_routing_policy;enable_route53_delegation_set;route53_record_health_check_id;route53_record_geolocation_routing_policy;route53_health_check_cloudwatch_alarm_name;enable_route53_record;route53_key_signing_key_status;route53_zone_association_zone_id;route53_record_multivalue_answer_routing_policy;route53_zone_delegation_set_id;route53_zone_comment;route53_zone_force_destroy;route53_key_signing_key_key_management_service_arn;route53_record_alias;name;route53_health_check_fqdn;route53_health_check_invert_healthcheck;route53_health_check_type;route53_health_check_request_interval;route53_health_check_search_string;route53_health_check_disabled;route53_vpc_association_authorization_zone_id;route53_health_check_reference_name;route53_health_check_port;enable_route53_vpc_association_authorization;route53_health_check_cloudwatch_alarm_region;route53_health_check_failure_threshold;route53_record_parent_zone_id;route53_record_records;route53_zone_name;enable_route53_health_check;enable_route53_query_log;route53_record_allow_overwrite;route53_key_signing_key_name;route53_zone_vpc;route53_record_weighted_routing_policy;route53_health_check_measure_latency;route53_health_check_enable_sni;route53_record_ttl;route53_zone_association_vpc_region;enable_route53_key_signing_key;route53_zone_association_vpc_id;route53_record_latency_routing_policy;route53_health_check_regions;enable_route53_zone;route53_health_check_name;route53_record_set_identifier;route53_query_log_cloudwatch_log_group_arn;route53_delegation_set_reference_name;enable_route53_zone_association;route53_query_log_zone_id;route53_health_check_insufficient_data_health_status;route53_vpc_association_authorization_vpc_id;route53_health_check_child_healthchecks;tags;route53_record_name;route53_record_type;route53_health_check_resource_path;route53_key_signing_key_hosted_zone_id;route53_health_check_child_health_threshold;route53_health_check_ip_address,enable_delegation_set;aws_region;enable_health_check;enable_alias_record;enable_latency_record;enable_private_zone;enable_query_logging;enable_geolocation_record;enable_vpc_association_authorization;name_prefix;enable_multivalue_record;enable_failover_record;enable_dnssec;enable_weighted_record,25,21,0,25,21,0.0,0.0,route53_zone_association_vpc_region;route53_delegation_set_id;route53_key_signing_key_digest_algorithm_type;route53_zone_association_vpc_id;route53_query_log_id;route53_key_signing_key_key_tag;route53_delegation_set_name_servers;aws_route53_zone_id;route53_key_signing_key_flag;route53_zone_association_zone_id;route53_key_signing_key_digest_algorithm_mnemonic;route53_zone_association_id;route53_key_signing_key_digest_value;route53_key_signing_key_ds_record;route53_key_signing_key_signing_algorithm_type;route53_vpc_association_authorization_id;aws_route53_zone_zone_id;route53_record_name;route53_key_signing_key_public_key;route53_record_fqdn;route53_key_signing_key_dnskey_record;route53_key_signing_key_id;route53_key_signing_key_signing_algorithm_mnemonic;route53_health_check_id;aws_route53_zone_name_servers,vpc_association_authorization_id;delegation_set_id;key_signing_key_digest_algorithm_type;vpc_id;delegation_set_name_servers;key_signing_key_signing_algorithm_mnemonic;vpc_region;key_signing_key_digest_value;health_check_id;hosted_zone_id;key_signing_key_signing_algorithm_type;key_signing_key_flag;key_signing_key_ds_record;query_log_id;zone_association_id;key_signing_key_dnskey_record;name_servers;zone_id;key_signing_key_key_tag;key_signing_key_digest_algorithm_mnemonic;key_signing_key_public_key
34,iac_benchmark/scenarios/gh_92c96bde,True,2,False,2,9,2,0,7,100.0,22.22,,aws_s3_bucket_server_side_encryption_configuration;aws_cloudfront_origin_access_identity;aws_s3_bucket_public_access_block;aws_wafv2_web_acl;aws_s3_bucket_policy;aws_kms_key;aws_s3_bucket_cors_configuration,0,0,0,0,0,100.0,100.0,,,2,2,1,1,1,50.0,50.0,access_cert,acm_certificate_arn,0,0,0,0,0,100.0,100.0,,
35,iac_benchmark/scenarios/terrads_c4044d1c9fd4,True,1,False,3,3,3,0,0,100.0,100.0,,,0,2,0,0,2,0.0,0.0,,aws_iam_policy_document;aws_iam_policy_document,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
36,iac_benchmark/scenarios/terrads_54aa27d47fd9,True,3,False,4,8,4,0,4,100.0,50.0,,aws_iam_role;aws_kms_alias;aws_iam_role_policy;aws_kms_key,2,4,2,0,2,100.0,50.0,,aws_iam_policy_document;aws_iam_policy_document,25,12,8,17,4,32.0,66.67,use_name_prefix;tags;sqs_feedback;override_topic_policy_documents;firehose_feedback;topic_policy;create_topic_policy;http_feedback;source_topic_policy_documents;application_feedback;create_subscription;lambda_feedback;enable_default_topic_policy;name;kms_master_key_id;topic_policy_statements;signature_version,environment;topic_name;kms_key_alias;custom_topic_policy_statements,5,5,1,4,4,20.0,20.0,topic_owner;topic_name;topic_id;topic_arn,sns_topic_id;sns_topic_owner;sns_topic_arn;sns_topic_name
37,iac_benchmark/scenarios/gh_4005bfbf,True,2,False,2,2,2,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,9,7,0,9,7,0.0,0.0,environment;iam_openid_connect_provider_client_id_list;enable_iam_saml_provider;iam_saml_provider_name;enable_iam_openid_connect_provider;name;iam_openid_connect_provider_url;iam_openid_connect_provider_thumbprint_list;iam_saml_provider_saml_metadata_document,oidc_client_id_list;saml_provider_name;enable_saml_provider;oidc_thumbprint_list;enable_oidc_provider;saml_metadata_document;oidc_url,4,4,0,4,4,0.0,0.0,iam_openid_connect_provider_id;iam_saml_provider_arn;iam_openid_connect_provider_arn;iam_saml_provider_valid_until,oidc_provider_arn;saml_provider_valid_until;oidc_provider_id;saml_provider_arn
38,iac_benchmark/scenarios/terrads_bd569c9de42b,True,4,False,10,7,4,6,3,40.0,57.14,aws_iam_policy;aws_iam_policy;aws_iam_policy;aws_iam_group_policy_attachment;aws_iam_group_policy_attachment;aws_iam_group_policy_attachment,aws_iam_group_policy;aws_iam_group_policy;aws_iam_group_policy,3,2,2,1,0,66.67,100.0,aws_caller_identity,,10,0,0,10,0,0.0,0.0,tags;password_reuse_prevention;require_symbols;require_numbers;require_uppercase_characters;require_lowercase_characters;hard_expiry;minimum_password_length;max_password_age;allow_users_to_change_password,,1,2,0,1,2,0.0,0.0,all_groups_names,group_names;managed_policy_arns
39,iac_benchmark/scenarios/gh_ec4a5e98,True,2,False,10,10,9,1,1,90.0,90.0,aws_iam_policy_attachment,aws_iam_role_policy_attachment,0,2,0,0,2,0.0,0.0,,aws_iam_policy_document;aws_iam_policy_document,0,0,0,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,
