row_index,ground_truth_path,matched,difficulty,template_empty,resource_req,resource_gen,resource_cor,resource_missing,resource_extra,resource_cov_pct,resource_acc_pct,resource_missing_list,resource_extra_list,data_req,data_gen,data_cor,data_missing,data_extra,data_cov_pct,data_acc_pct,data_missing_list,data_extra_list,variable_req,variable_gen,variable_cor,variable_missing,variable_extra,variable_cov_pct,variable_acc_pct,variable_missing_list,variable_extra_list,output_req,output_gen,output_cor,output_missing,output_extra,output_cov_pct,output_acc_pct,output_missing_list,output_extra_list
10,iac_benchmark/scenarios/terrads_84f64c0c2376,True,5.0,False,14,21,13,1,8,92.86,61.9,aws_ses_event_destination,aws_s3_bucket_server_side_encryption_configuration;aws_cloudwatch_log_group;aws_sns_topic;aws_sesv2_configuration_set_event_destination;aws_s3_bucket_public_access_block;random_id;aws_s3_bucket;aws_s3_bucket_versioning,0,2,0,0,2,0.0,0.0,,aws_iam_policy_document;aws_caller_identity,62,21,14,48,7,22.58,66.67,ses_receipt_rule_add_header_action;ses_configuration_set_sending_enabled;ses_identity_notification_topic_notification_type;ses_receipt_rule_bounce_action;ses_receipt_rule_set_rule_set_name;ses_receipt_rule_workmail_action;ses_identity_notification_topic_include_original_headers;ses_identity_policy_identity;ses_active_receipt_rule_set_rule_set_name;ses_identity_notification_topic_identity;name;ses_configuration_set_delivery_options;ses_receipt_rule_tls_policy;ses_receipt_rule_sns_action;ses_domain_mail_from_domain;ses_receipt_rule_enabled;ses_receipt_rule_stop_action;enable_ses_event_destination;ses_receipt_rule_s3_action;ses_event_destination_sns_destination;ses_event_destination_cloudwatch_destination;ses_receipt_rule_recipients;ses_receipt_rule_after;ses_email_identity_emails;ses_domain_identity_domains;ses_template_subject;ses_domain_mail_from_behavior_on_mx_failure;ses_identity_policy_name;ses_template_html;ses_receipt_filter_stack;ses_identity_notification_topic_topic_arn;ses_receipt_rule_name;ses_receipt_rule_rule_set_name;ses_event_destination_name;ses_event_destination_configuration_set_name;ses_configuration_set_reputation_metrics_enabled;ses_domain_identity_verification_domain;ses_configuration_set_name;ses_domain_mail_from_mail_from_domain;ses_template_text;ses_template_name;ses_receipt_rule_lambda_action;ses_event_destination_kinesis_destination;ses_domain_dkim_domain;ses_event_destination_enabled;ses_identity_policy_policy;ses_event_destination_matching_types;ses_receipt_rule_scan_enabled,ses_templates;enable_ses_configuration_set_event_destination;ses_domains;ses_emails;ses_receipt_rules;ses_receipt_filters;name_prefix,27,20,1,26,19,3.7,5.0,ses_receipt_filter_id;ses_configuration_set_id;ses_receipt_rule_id;ses_configuration_set_last_fresh_start;ses_receipt_rule_set_arn;ses_event_destination_arn;ses_template_id;ses_domain_identity_verification_id;ses_domain_identity_arn;ses_domain_dkim_dkim_tokens;ses_domain_identity_verification_token;ses_identity_policy_id;ses_active_receipt_rule_set_id;ses_email_identity_id;ses_event_destination_id;ses_domain_identity_verification_arn;ses_receipt_filter_arn;ses_receipt_rule_set_id;ses_domain_identity_id;ses_domain_dkim_id;ses_receipt_rule_arn;ses_domain_mail_from_id;ses_active_receipt_rule_set_arn;ses_email_identity_arn;ses_identity_notification_topic_id;ses_template_arn,ses_sns_topic_arns;ses_receipt_filter_ids;ses_receipt_rule_set_name;s3_bucket_ids_for_receipt_rules;ses_identity_policy_ids;ses_configuration_set_event_destination_id;ses_domain_mail_from_mail_from_domains;ses_receipt_rule_ids;ses_domain_identity_ids;ses_identity_notification_topic_ids;ses_email_identity_ids;ses_configuration_set_name;ses_email_identity_arns;ses_template_ids;ses_domain_identity_arns;ses_domain_dkim_tokens;ses_domain_identity_verification_ids;ses_active_receipt_rule_set_name;ses_template_names
11,iac_benchmark/scenarios/terrads_c5fb6e784997,True,4.0,False,18,26,18,0,8,100.0,69.23,,aws_kms_key;aws_iam_instance_profile;aws_key_pair;aws_nat_gateway;tls_private_key;aws_eip;aws_kms_alias;aws_iam_role_policy,1,1,0,1,1,0.0,0.0,aws_ami,aws_availability_zones,3,3,2,1,1,66.67,66.67,business_divsion,business_division,0,0,0,0,0,100.0,100.0,,
12,iac_benchmark/scenarios/terrads_f5e9cc30bc08,True,4.0,False,8,20,8,0,12,100.0,40.0,,aws_kms_key;aws_s3_bucket;aws_s3_bucket_versioning;aws_s3_bucket_server_side_encryption_configuration;aws_iam_role;aws_sqs_queue;aws_s3_object;aws_dynamodb_table;aws_signer_signing_profile;aws_iam_role_policy_attachment;aws_lambda_function_event_invoke_config;aws_s3_bucket_public_access_block,0,6,0,0,6,0.0,0.0,,aws_s3_object;aws_availability_zones;aws_region;archive_file;aws_partition;aws_caller_identity,79,19,1,78,18,1.27,5.26,lambda_event_source_mapping_bisect_batch_on_function_error;lambda_function_environment;lambda_event_source_mapping_starting_position;lambda_function_name;lambda_alias_function_version;lambda_function_handler;enable_lambda_provisioned_concurrency_config;lambda_alias_name;lambda_layer_version_s3_key;lambda_function_source_code_hash;lambda_layer_version_description;name;enable_lambda_layer_version;lambda_event_source_mapping_batch_size;lambda_code_signing_config_allowed_publishers;enable_code_signing_config;lambda_function_kms_key_arn;lambda_function_role;lambda_function_dead_letter_config;lambda_function_vpc_config;lambda_function_filename;lambda_provisioned_concurrency_config_qualifier;lambda_permission_statement_id_prefix;lambda_function_timeout;enable_lambda_permission;lambda_function_s3_bucket;lambda_event_source_mapping_maximum_record_age_in_seconds;lambda_layer_version_layer_name;lambda_permission_function_name;lambda_function_layers;lambda_function_event_invoke_config_destination_config;lambda_permission_source_account;tags;lambda_event_source_mapping_enabled;lambda_function_description;lambda_function_runtime;lambda_layer_version_s3_object_version;lambda_permission_statement_id;lambda_provisioned_concurrency_config_function_name;lambda_function_event_invoke_config_maximum_retry_attempts;lambda_function_tracing_config;lambda_event_source_mapping_parallelization_factor;lambda_function_event_invoke_config_qualifier;lambda_event_source_mapping_function_name;lambda_function_publish;lambda_permission_source_arn;lambda_alias_function_name;lambda_permission_principal;enable_lambda_alias;lambda_layer_version_source_code_hash;enable_lambda_event_source_mapping;lambda_event_source_mapping_event_source_arn;lambda_function_event_invoke_config_function_name;lambda_permission_action;lambda_permission_qualifier;enable_lambda_function;lambda_function_s3_object_version;lambda_event_source_mapping_starting_position_timestamp;lambda_layer_version_s3_bucket;lambda_permission_event_source_token;lambda_layer_version_filename;lambda_function_event_invoke_config_maximum_event_age_in_seconds;lambda_layer_version_compatible_runtimes;lambda_function_s3_key;lambda_alias_description;lambda_alias_routing_config;lambda_function_reserved_concurrent_executions;lambda_event_source_mapping_maximum_retry_attempts;lambda_provisioned_concurrency_config_provisioned_concurrent_executions;lambda_function_timeouts;lambda_event_source_mapping_destination_config;lambda_code_signing_config_policies;lambda_code_signing_config_description;enable_lambda_function_event_invoke_config;lambda_event_source_mapping_maximum_batching_window_in_seconds;lambda_layer_version_license_info;lambda_provisioned_concurrency_config_timeouts;lambda_function_memory_size,maximum_event_age_in_seconds;app_name;enable_dynamodb_stream;enable_lambda_layer;layer_s3_key;routing_config;enable_provisioned_concurrency;handler;enable_cross_account_permission;layer_local_path;layer_source_type;enable_code_signing;enable_sqs_event;signing_profile_version_arns;principal;maximum_retry_attempts;provisioned_concurrent_executions;source_arn,27,0,0,27,0,0.0,0.0,lambda_layer_version_version;lambda_layer_version_created_date;lambda_code_signing_config_last_modified;lambda_event_source_mapping_uuid;lambda_function_event_invoke_config_id;lambda_function_last_modified;lambda_provisioned_concurrency_config_id;lambda_function_kms_key_arn;lambda_event_source_mapping_last_modifiedn;lambda_code_signing_config_id;lambda_code_signing_config_arn;lambda_function_invoke_arn;lambda_layer_version_source_code_size;lambda_alias_arn;lambda_event_source_mapping_function_arn;lambda_function_source_code_hash;lambda_code_signing_config_config_id;lambda_alias_invoke_arn;lambda_function_source_code_size;lambda_permission_id;lambda_layer_version_layer_arn;lambda_event_source_mapping_state;lambda_function_qualified_arn;lambda_function_arn;lambda_event_source_mapping_state_transition_reason;lambda_layer_version_arn;lambda_event_source_mapping_last_processing_result,
13,iac_benchmark/scenarios/gh_3a4dde50,True,5.0,False,12,4,0,12,4,0.0,0.0,aws_waf_byte_match_set;aws_waf_sql_injection_match_set;aws_waf_size_constraint_set;aws_waf_rule;aws_waf_regex_pattern_set;aws_waf_geo_match_set;aws_waf_regex_match_set;aws_waf_ipset;aws_waf_xss_match_set;aws_waf_rate_based_rule;aws_waf_rule_group;aws_waf_web_acl,aws_wafv2_rule_group;aws_wafv2_web_acl;aws_wafv2_ip_set;aws_wafv2_regex_pattern_set,0,0,0,0,0,100.0,100.0,,,47,13,12,35,1,25.53,92.31,waf_web_acl_rules;waf_regex_pattern_set_regex_pattern_strings;tags;waf_size_constraint_set_name;waf_rule_group_metric_name;waf_ipset_name;waf_rule_name;waf_web_acl_default_action;waf_size_constraint_set_size_constraints;waf_regex_match_set_regex_match_tuple;waf_rule_metric_name;waf_xss_match_set_xss_match_tuples;name;waf_rate_based_rule_predicates;waf_geo_match_set_geo_match_constraint;waf_sql_injection_match_set_name;waf_xss_match_set_name;waf_geo_match_set_name;sql_injection_match_tuples;waf_rule_group_name;waf_rate_based_rule_rate_limit;waf_web_acl_logging_configuration;waf_ipset_ip_set_descriptors;waf_web_acl_name;waf_rate_based_rule_metric_name;waf_byte_match_set_byte_match_tuples;waf_regex_match_set_name;waf_rate_based_rule_rate_key;waf_rule_predicates;waf_rule_group_activated_rule;waf_byte_match_set_name;waf_regex_pattern_set_name;enable_waf_rule;waf_rate_based_rule_name;waf_web_acl_metric_name,name_prefix,22,0,0,22,0,0.0,0.0,waf_ipset_arn;waf_size_constraint_set_arn;waf_xss_match_set_id;waf_rule_arn;waf_rate_based_rule_id;waf_sql_injection_match_set_id;waf_rule_group_id;waf_regex_pattern_set_id;waf_xss_match_set_arn;waf_regex_pattern_set_arn;waf_geo_match_set_arn;waf_byte_match_set_id;waf_web_acl_arn;waf_size_constraint_set_id;waf_geo_match_set_id;waf_regex_match_set_arn;waf_ipset_id;waf_rate_based_rule_arn;waf_web_acl_id;waf_regex_match_set_id;waf_rule_id;waf_rule_group_arn,
14,iac_benchmark/scenarios/terrads_8ecc16737478,True,3.0,False,8,14,2,6,12,25.0,14.29,aws_vpc_security_group_egress_rule;aws_vpc_security_group_egress_rule;aws_vpc_security_group_egress_rule;aws_vpc_security_group_egress_rule;aws_vpc_security_group_ingress_rule;aws_vpc_security_group_ingress_rule,aws_eip;aws_internet_gateway;aws_nat_gateway;aws_route_table_association;aws_route_table_association;aws_security_group_rule;aws_security_group_rule;aws_vpc;aws_route_table;aws_route_table;aws_subnet;aws_subnet,1,1,1,0,0,100.0,100.0,,,0,2,0,0,2,0.0,0.0,,subnet_cidrs;vpc_cidr,5,0,0,5,0,0.0,0.0,cluster2_additional_sg_id;subnet_ids;vpc_cidr;vpc_id;cluster1_additional_sg_id,
15,iac_benchmark/scenarios/terrads_31b9a6dde088,True,4.0,False,10,17,9,1,8,90.0,52.94,aws_iam_role_policy_attachment,aws_efs_file_system;aws_efs_access_point;aws_cloudwatch_log_group;aws_security_group;aws_iam_role_policy;aws_vpc;aws_efs_mount_target;aws_subnet,0,2,0,0,2,0.0,0.0,,aws_availability_zones;archive_file,9,3,0,9,3,0.0,0.0,logs;tags;policy_arns;lambda;vpc;layer;filesystem;name;tracing,lambda_functions;common_tags;prefix,4,0,0,4,0,0.0,0.0,function;logs;alias;layer,
16,iac_benchmark/scenarios/gh_7b224d4a,True,3.0,False,7,12,7,0,5,100.0,58.33,,aws_kms_key;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket;aws_s3_bucket_public_access_block;aws_wafv2_web_acl,0,1,0,0,1,0.0,0.0,,aws_caller_identity,0,1,0,0,1,0.0,0.0,,tags,0,0,0,0,0,100.0,100.0,,
17,iac_benchmark/scenarios/terrads_82192fbc1740,True,5.0,False,17,22,14,3,8,82.35,63.64,aws_security_group_rule;aws_security_group_rule;aws_efs_access_point,aws_kms_key;aws_internet_gateway;aws_route_table;aws_cloudwatch_log_group;aws_route_table_association;aws_iam_role_policy_attachment;aws_vpc;aws_subnet,4,3,1,3,2,25.0,33.33,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,aws_availability_zones;aws_region,32,1,1,31,0,3.12,100.0,efs_security_group_rules;tags;security_groups;sftp_security_group_ids;identity_provider_type;home_directory;eip_ids;sftp_name;additional_access_points;throughput_mode;region;create_efs_security_group;vpc_id;encrypted;endpoint_type;home_directory_type;kms_key_id;efs_name;performance_mode;subnets;enable_user_access_point;sftp_domain;efs_security_group_name;sftp_security_group_rules;is_public;provided_iam_role_arn;security_policy_name;sftp_security_group_name;logging_enabled;create_sftp_security_group;create_iam_role,,14,0,0,14,0,0.0,0.0,sftp_elastic_ips;efs_mount_target_ids;sftp_server_arn;efs_file_system_arn;efs_mount_target_dns_names;sftp_user_usernames;sftp_server_id;efs_security_group_id;sftp_server_endpoint;additional_access_points;efs_file_system_id;sftp_security_group_id;iam_role_arn;user_access_points,
18,iac_benchmark/scenarios/gh_0af37618,True,3.0,False,10,10,10,0,0,100.0,100.0,,,3,2,2,1,0,66.67,100.0,aws_region,,6,6,5,1,1,83.33,83.33,env,environment,8,8,3,5,5,37.5,37.5,private_subnet_cidrs;account_id;region;vpc_cidr;public_subnet_cidrs,private_subnet_cidr_blocks;region_description;aws_account_id;vpc_cidr_block;public_subnet_cidr_blocks
19,iac_benchmark/scenarios/terrads_b26db08be605,True,5.0,False,36,40,23,13,17,63.89,57.5,aws_alb_listener;aws_alb_listener;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_route_table_association;aws_subnet;aws_subnet;aws_subnet;aws_subnet;aws_iam_policy_attachment;aws_alb_target_group;aws_alb,aws_lb_target_group;aws_cloudfront_distribution;aws_vpc_endpoint;aws_vpc_endpoint;aws_vpc_endpoint;aws_vpc_endpoint;aws_lb;aws_secretsmanager_secret_version;aws_secretsmanager_secret;aws_wafv2_web_acl;aws_lb_listener;aws_acm_certificate_validation;aws_security_group;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_iam_policy;aws_iam_policy,0,1,0,0,1,0.0,0.0,,aws_availability_zones,1,10,0,1,10,0.0,0.0,AWS_REGION,workspace_path;timezone;cpu;container_port;domain_name;pgid;hashed_password;memory;subdomain;puid,1,0,0,1,0,0.0,0.0,ns-servers,
20,iac_benchmark/scenarios/terrads_e0aca3ee1a17,True,3.0,False,9,8,8,1,0,88.89,100.0,aws_security_group_rule,,1,1,1,0,0,100.0,100.0,,,5,8,4,1,4,80.0,50.0,number_of_availability_zones,az_count;map_public_ip_on_launch;egress_cidr_blocks;environment,2,2,1,1,1,50.0,50.0,public_sg,security_group_id
21,iac_benchmark/scenarios/terrads_25476de431a3,True,4.0,False,8,12,6,2,6,75.0,50.0,aws_iam_policy_attachment;random_string,aws_kms_key;random_id;aws_s3_bucket_versioning;aws_s3_bucket_server_side_encryption_configuration;aws_s3_object;aws_iam_user_policy_attachment,1,1,0,1,1,0.0,0.0,aws_region,aws_iam_policy_document,15,7,1,14,6,6.67,14.29,aws_iam_username;random_suffix;force_destroy;image_filename;path;random_string_length;upload_image;zedcloud_datastore_name;zedcloud_image_name;create_iam_user;create_folder;s3_folder;aws_iam_policy;image_format,folder_name;iam_user_name;create_random_suffix;folder_enabled;image_file_path;iam_policy_name,12,4,0,12,4,0.0,0.0,s3_fqdn_path_url;zcli_image_command_fmt;s3_fqdn_virtual_url;aws_access_secret;zcli_image_command;aws_access_key_id;s3_bucket_path;s3_region_name;zcli_datastore_command;s3_bucket_name;s3_image_name;zcli_datastore_command_fmt,access_key_id;zcli_create_image;secret_access_key;zcli_register_datastore
22,iac_benchmark/scenarios/terrads_2a8715e9108a,True,4.0,False,10,13,7,3,6,70.0,53.85,aws_s3_bucket_policy;aws_s3_bucket_policy;aws_s3_bucket_object,aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_s3_object;aws_s3_bucket_logging,1,3,1,0,2,100.0,33.33,,aws_region;aws_iam_policy_document,5,0,0,5,0,0.0,0.0,tfstate_lock_table_name;tfstate_bucket_name_prefix;aws_region;environment;s3_logs_bucket_name_prefix,,3,0,0,3,0,0.0,0.0,caller_arn;account_id;caller_user,
23,iac_benchmark/scenarios/terrads_765efd6394eb,True,4.0,False,9,8,5,4,3,55.56,62.5,aws_app_cookie_stickiness_policy;aws_lb_ssl_negotiation_policy;aws_lb_cookie_stickiness_policy;aws_proxy_protocol_policy,aws_load_balancer_policy;aws_load_balancer_policy;aws_load_balancer_policy,0,0,0,0,0,100.0,100.0,,,44,31,1,43,30,2.27,3.23,tags;elb_connection_draining_timeout;app_cookie_stickiness_policy_stack;load_balancer_listener_policy_load_balancer_port;enable_load_balancer_policy;elb_subnets;load_balancer_listener_policy_policy_names;elb_attachment_instances;load_balancer_policy_policy_attribute;elb_connection_draining;enable_lb_ssl_negotiation_policy;elb_attachment_elb_id;load_balancer_backend_server_policy_policy_names;enable_app_cookie_stickiness_policy;enable_proxy_protocol_policy;lb_ssl_negotiation_policy_load_balancer;elb_access_logs;lb_ssl_negotiation_policy_name;lb_ssl_negotiation_policy_attribute;load_balancer_policy_policy_type_name;name;load_balancer_backend_server_policy_instance_port;load_balancer_policy_policy_name;load_balancer_policy_load_balancer_name;elb_security_groups;lb_cookie_stickiness_policy_stack;enable_load_balancer_listener_policy;elb_health_check;elb_listener;elb_availability_zones;proxy_protocol_policy_instance_ports;proxy_protocol_policy_load_balancer;lb_ssl_negotiation_policy_lb_port;elb_cross_zone_load_balancing;enable_elb;load_balancer_backend_server_policy_load_balancer_name;load_balancer_listener_policy_load_balancer_name;elb_name;enable_lb_cookie_stickiness_policy;enable_load_balancer_backend_server_policy;elb_idle_timeout;enable_elb_attachment;elb_internal,security_groups;enable_listener_policy;lb_cookie_policy_name;cross_zone_load_balancing;listener_policy_names_map;app_cookie_policy_name;connection_draining;internal;listeners;backend_policy_names_map;enable_app_cookie_stickiness;enable_ssl_negotiation;cookie_name;lb_cookie_expiration_period;enable_backend_server_policy;connection_draining_timeout;subnets;proxy_protocol_version;ssl_negotiation_policy_name;access_logs;create_elb;enable_proxy_protocol;proxy_protocol_policy_name;idle_timeout;enable_instance_attachment;name_prefix;health_check;instance_attachments;ssl_security_policy;enable_lb_cookie_stickiness,35,0,0,35,0,0.0,0.0,elb_attachment_id;elb_zone_id;app_cookie_stickiness_policy_cookie_name;load_balancer_listener_policy_id;elb_dns_name;load_balancer_listener_policy_load_balancer_port;load_balancer_policy_id;lb_cookie_stickiness_policy_id;lb_ssl_negotiation_policy_id;lb_cookie_stickiness_policy_lb_port;app_cookie_stickiness_policy_lb_port;lb_ssl_negotiation_policy_load_balancer;lb_ssl_negotiation_policy_attribute;lb_ssl_negotiation_policy_name;load_balancer_policy_policy_type_name;load_balancer_backend_server_policy_instance_port;app_cookie_stickiness_policy_load_balancer;load_balancer_policy_policy_name;load_balancer_policy_load_balancer_name;elb_arn;load_balancer_backend_server_policy_id;elb_id;proxy_protocol_policy_id;lb_ssl_negotiation_policy_lb_port;app_cookie_stickiness_policy_id;app_cookie_stickiness_policy_name;elb_source_security_group;elb_instances;elb_source_security_group_id;lb_cookie_stickiness_policy_cookie_expiration_period;load_balancer_backend_server_policy_load_balancer_name;load_balancer_listener_policy_load_balancer_name;elb_name;lb_cookie_stickiness_policy_load_balancer;lb_cookie_stickiness_policy_name,
24,iac_benchmark/scenarios/terrads_3e8cb545e8ce,True,3.0,False,5,5,4,1,1,80.0,80.0,aws_ecr_repository_policy,aws_ecrpublic_repository_policy,7,0,0,7,0,0.0,0.0,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,,16,6,0,16,6,0.0,0.0,principals_full_access;repository_name;tags;enable_private_ecr;timeouts;scan_on_push;public_repository_catalog_data;max_image_count;encryption_type;kms_key;principals_readonly_access;repository_force_delete;max_untagged_image_count;enable_public_ecr;image_tag_mutability;enable,read_principals;write_principals;repo_name;untagged_image_count;max_tagged_images;visibility,4,4,2,2,2,50.0,50.0,registry_url;arn,repository_url;repository_arn
25,iac_benchmark/scenarios/gh_6f9b1167,True,3.0,False,18,17,13,5,4,72.22,76.47,aws_apigatewayv2_route_response;aws_apigatewayv2_route_response;aws_apigatewayv2_integration_response;aws_apigatewayv2_integration_response;aws_iam_role_policy,aws_apigatewayv2_deployment;aws_iam_policy;aws_iam_policy;aws_iam_role_policy_attachment,2,4,1,1,3,50.0,25.0,aws_caller_identity,aws_iam_policy_document;aws_iam_policy_document;aws_iam_policy_document,0,0,0,0,0,100.0,100.0,,,1,0,0,1,0,0.0,0.0,ws_endpoint,
26,iac_benchmark/scenarios/terrads_9d168e7478ae,True,4.0,False,16,15,14,2,1,87.5,93.33,aws_iam_role_policy_attachment;aws_iam_policy,aws_iam_role_policy,2,0,0,2,0,0.0,0.0,aws_region;aws_caller_identity,,0,0,0,0,0,100.0,100.0,,,2,2,0,2,2,0.0,0.0,apigw_key;apigw_endpoint,api_invoke_url;api_key_value
27,iac_benchmark/scenarios/terrads_f60d1837f9eb,True,5.0,False,26,22,19,7,3,73.08,86.36,aws_egress_only_internet_gateway;aws_network_acl;aws_network_acl;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule,aws_iam_role;aws_cloudwatch_log_group;aws_iam_role_policy,0,2,0,0,2,0.0,0.0,,aws_availability_zones;aws_iam_policy_document,53,5,2,51,3,3.77,40.0,dhcp_options_id;ipv4_ipam_pool_id;default_route_table_routes;dhcp_options_netbios_node_type;private_inbound_acl_rules;aws_network_acls;nat_gateways;igw_tags;default_security_group_ingress;private_acl_tags;dhcp_options_tags;manage_default_route_table;default_route_table_propagating_vgws;enable_ipv6;default_network_acl_ingress;default_security_group_egress;dhcp_options_netbios_name_servers;ipv4_netmask_length;private_subnets;public_subnets;enable_dns_hostnames;use_ipam_pool;default_security_group_tags;dhcp_options_ntp_servers;enable_network_address_usage_metrics;enable_dns_support;ipv6_ipam_pool_id;create_igw;public_subnet_ipv6_prefixes;private_subnet_ipv6_prefixes;create_vpc;ipv6_cidr;enable_dhcp_options_association;public_route_tables;create_egress_only_igw;default_route_table_tags;default_network_acl_tags;instance_tenancy;dhcp_options_domain_name_servers;private_route_tables;default_network_acl_egress;dhcp_options_domain_name;create_dhcp_options;private_outbound_acl_rules;private_dedicated_network_acl;manage_default_security_group;ipv6_cidr_block_network_border_group;aws_flow_logs;manage_default_network_acl;cidr;ipv6_netmask_length,az_count;dhcp_domain_name_servers;dhcp_domain_name,3,3,3,0,0,100.0,100.0,,
28,iac_benchmark/scenarios/terrads_6516229c5944,True,3.0,False,8,11,7,1,4,87.5,63.64,aws_iam_user_group_membership,aws_iam_user;aws_iam_group_membership;aws_iam_role_policy_attachment;aws_iam_user_policy_attachment,4,2,2,2,0,50.0,100.0,aws_iam_policy;aws_iam_policy_document,,12,9,0,12,9,0.0,0.0,create_iam_read_only_and_s3_full_access_policy_attachment;users;ec2_get_console_screenshot;create_iam_ec2_get_console_screenshot_policy_attachment;create_iam_role_with_policy;create_iam_users;iam_read_only_and_s3_full_access;create_iam_read_only_and_s3_full_access_policy;group_info;create_iam_group;create_iam_ec2_get_console_screenshot_policy;create_iam_user_group_membership,create_jack_user;create_jones_user;create_ec2_role;create_screenshot_policy;create_developers_group;create_user_group_membership;create_group_policy_attachment;create_user_policy_attachment;create_readonly_s3_policy,0,0,0,0,0,100.0,100.0,,
29,iac_benchmark/scenarios/terrads_11585d5feec9,True,4.0,False,11,22,7,4,15,63.64,31.82,random_integer;aws_s3_bucket_acl;aws_iam_role_policy;aws_iam_role_policy,aws_kms_key;aws_kms_key;aws_iam_user;aws_s3_bucket;aws_s3_bucket_versioning;aws_s3_bucket_versioning;aws_s3_bucket_server_side_encryption_configuration;aws_s3_bucket_server_side_encryption_configuration;aws_dynamodb_table;aws_iam_policy;aws_iam_policy;aws_iam_role_policy_attachment;aws_iam_role_policy_attachment;aws_s3_bucket_public_access_block;aws_s3_bucket_public_access_block,3,2,1,2,1,33.33,50.0,aws_s3_bucket;aws_dynamodb_table,aws_region,6,8,0,6,8,0.0,0.0,state_bucket;code_commit_user;region;dynamodb_table_name;aws_bucket_prefix;codebuild_terraform_version,codecommit_username;state_table_name;default_branch;terraform_version;repo_name;state_key;state_bucket_name;logs_bucket_name,1,0,0,1,0,0.0,0.0,code_commit_url,
30,iac_benchmark/scenarios/gh_88540324,True,3.0,False,4,4,4,0,0,100.0,100.0,,,0,0,0,0,0,100.0,100.0,,,24,12,2,22,10,8.33,16.67,codeartifact_repository_permissions_policy_domain_owner;codeartifact_domain_permissions_policy_domain_owner;codeartifact_domain_permissions_policy_domain;codeartifact_repository_description;codeartifact_repository_permissions_policy_policy_revision;codeartifact_repository_upstream;codeartifact_repository_permissions_policy_domain;codeartifact_repository_external_connections;codeartifact_repository;codeartifact_repository_domain_owner;enable_codeartifact_domain;codeartifact_repository_permissions_policy_repository;codeartifact_repository_domain;codeartifact_repository_permissions_policy_document;enable_codeartifact_domain_permissions_policy;codeartifact_domain_permissions_policy_revision;name;codeartifact_domain_permissions_policy_document;enable_codeartifact_repository_permissions_policy;codeartifact_domain;codeartifact_domain_encryption_key;enable_codeartifact_repository,enable_domain_policy;enable_repository;upstream_repositories;enable_domain;base_name;external_connections;domain_kms_key_arn;repository_policy_document;enable_repository_policy;domain_policy_document,14,11,0,14,11,0.0,0.0,codeartifact_domain_domain;codeartifact_domain_arn;codeartifact_domain_repository_count;codeartifact_repository_permissions_resource_policy_arn;_resource_arn;codeartifact_domain_id;codeartifact_domain_asset_size_bytes;codeartifact_repository_arn;codeartifact_repository_administrator_account;codeartifact_repository_permissions_policy_id;codeartifact_domain_permissions_policy_id;codeartifact_domain_owner;codeartifact_repository_id;codeartifact_domain_created_time,domain_policy_arn;domain_asset_size_bytes;repository_domain_owner;repository_id;domain_arn;domain_created_time;domain_repository_count;repository_policy_arn;domain_owner;repository_arn;domain_id
31,iac_benchmark/scenarios/terrads_202ad9eccfce,True,5.0,False,26,54,26,0,28,100.0,48.15,,aws_network_acl;aws_network_acl_association;aws_network_acl_association;aws_network_acl_association;aws_network_acl_association;aws_network_acl_association;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule;aws_network_acl_rule,0,1,0,0,1,0.0,0.0,,aws_availability_zones,9,1,0,9,1,0.0,0.0,web_subnet_cidr;internal_domain;sandbox_subnet_cidr;database_subnet_cidr;reserved_subnet_cidr;ssh_ip_addrs;vpc_cidr;dns_resolvers;gameserver_subnet_cidr,ssh_allowed_cidrs,8,8,6,2,2,75.0,75.0,ssh_securitygroup_id;internal_dns_zone_id,internal_zone_id;ssh_security_group_id
